_id,co2,temperatura,humedad,fecha,sensor,__v
650f0f3d8748ed5dd33b5923,466,29.91760254,45.27587891,2023-09-23T11:15:57.560Z,650dc7d640e0be7842fc4239,0
650f0f798748ed5dd33b5925,467,29.99504089,45.06530762,2023-09-23T11:16:57.559Z,650dc7d640e0be7842fc4239,0
650f0fb58748ed5dd33b5927,467,30.02975464,44.98291016,2023-09-23T11:17:57.563Z,650dc7d640e0be7842fc4239,0
650f0ff18748ed5dd33b5929,468,30.0831604,44.972229,2023-09-23T11:18:57.551Z,650dc7d640e0be7842fc4239,0
650f102d8748ed5dd33b592b,468,30.08850098,44.92645264,2023-09-23T11:19:57.560Z,650dc7d640e0be7842fc4239,0
650f10698748ed5dd33b592d,467,30.20065308,44.93560791,2023-09-23T11:20:57.562Z,650dc7d640e0be7842fc4239,0
650f10a58748ed5dd33b592f,465,30.26473999,44.76623535,2023-09-23T11:21:57.561Z,650dc7d640e0be7842fc4239,0
650f10e18748ed5dd33b5931,466,30.31013489,44.6395874,2023-09-23T11:22:57.563Z,650dc7d640e0be7842fc4239,0
650f111d8748ed5dd33b5933,466,30.3074646,44.49005127,2023-09-23T11:23:57.551Z,650dc7d640e0be7842fc4239,0
650f11598748ed5dd33b5935,467,30.38223267,44.29626465,2023-09-23T11:24:57.560Z,650dc7d640e0be7842fc4239,0
650f11958748ed5dd33b5937,463,30.440979,44.18182373,2023-09-23T11:25:57.548Z,650dc7d640e0be7842fc4239,0
650f11d18748ed5dd33b5939,463,30.56381226,44.09332275,2023-09-23T11:26:57.560Z,650dc7d640e0be7842fc4239,0
650f120d8748ed5dd33b593b,463,30.63056946,43.93920898,2023-09-23T11:27:57.562Z,650dc7d640e0be7842fc4239,0
650f12498748ed5dd33b593d,463,30.62255859,43.73779297,2023-09-23T11:28:57.560Z,650dc7d640e0be7842fc4239,0
650f12858748ed5dd33b593f,462,30.67863464,43.57910156,2023-09-23T11:29:57.558Z,650dc7d640e0be7842fc4239,0
650f12c18748ed5dd33b5941,459,30.72135925,43.59436035,2023-09-23T11:30:57.563Z,650dc7d640e0be7842fc4239,0
650f12fd8748ed5dd33b5943,459,30.78544617,43.48754883,2023-09-23T11:31:57.559Z,650dc7d640e0be7842fc4239,0
650f13398748ed5dd33b5945,459,30.8014679,43.51043701,2023-09-23T11:32:57.562Z,650dc7d640e0be7842fc4239,0
650f13758748ed5dd33b5947,459,30.80947876,43.51654053,2023-09-23T11:33:57.561Z,650dc7d640e0be7842fc4239,0
650f13b18748ed5dd33b5949,461,30.76675415,43.66607666,2023-09-23T11:34:57.561Z,650dc7d640e0be7842fc4239,0
650f13ed8748ed5dd33b594b,460,30.79078674,43.92089844,2023-09-23T11:35:57.561Z,650dc7d640e0be7842fc4239,0
650f14298748ed5dd33b594d,460,30.84686279,44.03991699,2023-09-23T11:36:57.559Z,650dc7d640e0be7842fc4239,0
650f14658748ed5dd33b594f,459,30.90026855,44.01397705,2023-09-23T11:37:57.567Z,650dc7d640e0be7842fc4239,0
650f14a18748ed5dd33b5951,459,30.91094971,44.08111572,2023-09-23T11:38:57.563Z,650dc7d640e0be7842fc4239,0
650f14de8748ed5dd33b5953,461,30.91094971,44.06738281,2023-09-23T11:39:58.531Z,650dc7d640e0be7842fc4239,0
650f15198748ed5dd33b5955,460,30.94833374,44.09332275,2023-09-23T11:40:57.562Z,650dc7d640e0be7842fc4239,0
650f15558748ed5dd33b5957,464,30.90293884,44.13146973,2023-09-23T11:41:57.561Z,650dc7d640e0be7842fc4239,0
650f15918748ed5dd33b5959,463,30.92697144,44.25354004,2023-09-23T11:42:57.561Z,650dc7d640e0be7842fc4239,0
650f15cd8748ed5dd33b595b,464,30.94032288,44.38171387,2023-09-23T11:43:57.567Z,650dc7d640e0be7842fc4239,0
650f16098748ed5dd33b595d,467,30.91629028,44.39849854,2023-09-23T11:44:57.562Z,650dc7d640e0be7842fc4239,0
650f16458748ed5dd33b595f,463,30.91094971,44.59991455,2023-09-23T11:45:57.563Z,650dc7d640e0be7842fc4239,0
650f16818748ed5dd33b5961,461,30.86555481,44.5892334,2023-09-23T11:46:57.560Z,650dc7d640e0be7842fc4239,0
650f16bd8748ed5dd33b5963,459,30.84152222,44.53582764,2023-09-23T11:47:57.562Z,650dc7d640e0be7842fc4239,0
650f16f98748ed5dd33b5965,461,30.80680847,44.51751709,2023-09-23T11:48:57.562Z,650dc7d640e0be7842fc4239,0
650f17358748ed5dd33b5967,459,30.74272156,44.52056885,2023-09-23T11:49:57.565Z,650dc7d640e0be7842fc4239,0
650f17718748ed5dd33b5969,457,30.6893158,44.64874268,2023-09-23T11:50:57.562Z,650dc7d640e0be7842fc4239,0
650f17ad8748ed5dd33b596b,454,30.61187744,44.62890625,2023-09-23T11:51:57.563Z,650dc7d640e0be7842fc4239,0
650f17e98748ed5dd33b596d,457,30.51574707,44.76928711,2023-09-23T11:52:57.567Z,650dc7d640e0be7842fc4239,0
650f18258748ed5dd33b596f,457,30.48370361,44.84405518,2023-09-23T11:53:57.565Z,650dc7d640e0be7842fc4239,0
650f18618748ed5dd33b5971,456,30.50239563,44.96307373,2023-09-23T11:54:57.566Z,650dc7d640e0be7842fc4239,0
650f189d8748ed5dd33b5973,455,30.49972534,45.04699707,2023-09-23T11:55:57.566Z,650dc7d640e0be7842fc4239,0
650f18d98748ed5dd33b5975,458,30.46234131,45.12939453,2023-09-23T11:56:57.569Z,650dc7d640e0be7842fc4239,0
650f19158748ed5dd33b5977,461,30.440979,45.11260986,2023-09-23T11:57:57.560Z,650dc7d640e0be7842fc4239,0
650f19518748ed5dd33b5979,460,30.45700073,45.05310059,2023-09-23T11:58:57.571Z,650dc7d640e0be7842fc4239,0
650f198d8748ed5dd33b597b,458,30.45433044,45.05310059,2023-09-23T11:59:57.571Z,650dc7d640e0be7842fc4239,0
650f19c98748ed5dd33b597d,457,30.47035217,45.01190186,2023-09-23T12:00:57.571Z,650dc7d640e0be7842fc4239,0
650f1a058748ed5dd33b597f,456,30.37689209,44.94171143,2023-09-23T12:01:57.571Z,650dc7d640e0be7842fc4239,0
650f1a418748ed5dd33b5981,460,30.3528595,44.90509033,2023-09-23T12:02:57.572Z,650dc7d640e0be7842fc4239,0
650f1a7d8748ed5dd33b5983,459,30.35552979,44.87304688,2023-09-23T12:03:57.575Z,650dc7d640e0be7842fc4239,0
650f1ab98748ed5dd33b5985,455,30.35552979,44.88677979,2023-09-23T12:04:57.576Z,650dc7d640e0be7842fc4239,0
650f1af58748ed5dd33b5987,454,30.38490295,44.81811523,2023-09-23T12:05:57.575Z,650dc7d640e0be7842fc4239,0
650f1b318748ed5dd33b5989,456,30.35552979,44.73724365,2023-09-23T12:06:57.576Z,650dc7d640e0be7842fc4239,0
650f1b6d8748ed5dd33b598b,456,30.45166016,44.65637207,2023-09-23T12:07:57.580Z,650dc7d640e0be7842fc4239,0
650f1ba98748ed5dd33b598d,457,30.45967102,44.64263916,2023-09-23T12:08:57.576Z,650dc7d640e0be7842fc4239,0
650f1be58748ed5dd33b598f,456,30.49171448,44.6762085,2023-09-23T12:09:57.579Z,650dc7d640e0be7842fc4239,0
650f1c218748ed5dd33b5991,454,30.58517456,44.49157715,2023-09-23T12:10:57.577Z,650dc7d640e0be7842fc4239,0
650f1c5e8748ed5dd33b5993,454,30.56915283,44.24591064,2023-09-23T12:11:58.167Z,650dc7d640e0be7842fc4239,0
650f1c998748ed5dd33b5995,456,30.62255859,44.18182373,2023-09-23T12:12:57.577Z,650dc7d640e0be7842fc4239,0
650f1cd58748ed5dd33b5997,454,30.61988831,44.1116333,2023-09-23T12:13:57.578Z,650dc7d640e0be7842fc4239,0
650f1d118748ed5dd33b5999,454,30.62789917,44.21386719,2023-09-23T12:14:57.580Z,650dc7d640e0be7842fc4239,0
650f1d4d8748ed5dd33b599b,452,30.72135925,44.13146973,2023-09-23T12:15:57.580Z,650dc7d640e0be7842fc4239,0
650f1d898748ed5dd33b599d,454,30.70266724,44.10858154,2023-09-23T12:16:57.580Z,650dc7d640e0be7842fc4239,0
650f1dc58748ed5dd33b599f,453,30.72402954,44.04296875,2023-09-23T12:17:57.581Z,650dc7d640e0be7842fc4239,0
650f1e018748ed5dd33b59a1,451,30.75340271,43.98193359,2023-09-23T12:18:57.582Z,650dc7d640e0be7842fc4239,0
650f1e3d8748ed5dd33b59a3,451,30.78544617,43.93463135,2023-09-23T12:19:57.581Z,650dc7d640e0be7842fc4239,0
650f1e798748ed5dd33b59a5,451,30.81481934,43.88122559,2023-09-23T12:20:57.597Z,650dc7d640e0be7842fc4239,0
650f1eb58748ed5dd33b59a7,453,30.87623596,43.94226074,2023-09-23T12:21:57.599Z,650dc7d640e0be7842fc4239,0
650f1ef18748ed5dd33b59a9,454,31.00708008,43.84155273,2023-09-23T12:22:57.581Z,650dc7d640e0be7842fc4239,0
650f1f2d8748ed5dd33b59ab,453,31.10321045,43.70269775,2023-09-23T12:23:57.848Z,650dc7d640e0be7842fc4239,0
650f1f698748ed5dd33b59ad,453,31.13258362,43.59436035,2023-09-23T12:24:57.587Z,650dc7d640e0be7842fc4239,0
650f1fa58748ed5dd33b59af,453,31.15127563,43.56689453,2023-09-23T12:25:57.714Z,650dc7d640e0be7842fc4239,0
650f1fe18748ed5dd33b59b1,451,31.21002197,43.50738525,2023-09-23T12:26:57.585Z,650dc7d640e0be7842fc4239,0
650f201d8748ed5dd33b59b3,451,31.29814148,43.46313477,2023-09-23T12:27:57.583Z,650dc7d640e0be7842fc4239,0
650f20598748ed5dd33b59b5,452,31.37825012,43.41888428,2023-09-23T12:28:57.695Z,650dc7d640e0be7842fc4239,0
650f20958748ed5dd33b59b7,451,31.41296387,43.34564209,2023-09-23T12:29:57.583Z,650dc7d640e0be7842fc4239,0
650f20d18748ed5dd33b59b9,448,31.41296387,43.35174561,2023-09-23T12:30:57.582Z,650dc7d640e0be7842fc4239,0
650f210d8748ed5dd33b59bb,449,31.43432617,43.34259033,2023-09-23T12:31:57.785Z,650dc7d640e0be7842fc4239,0
650f21498748ed5dd33b59bd,447,31.404953,43.32885742,2023-09-23T12:32:57.680Z,650dc7d640e0be7842fc4239,0
650f21858748ed5dd33b59bf,448,31.35955811,43.45855713,2023-09-23T12:33:57.755Z,650dc7d640e0be7842fc4239,0
650f21c18748ed5dd33b59c1,449,31.36222839,43.37310791,2023-09-23T12:34:57.580Z,650dc7d640e0be7842fc4239,0
650f21fd8748ed5dd33b59c3,449,31.45568848,43.40515137,2023-09-23T12:35:57.579Z,650dc7d640e0be7842fc4239,0
650f22398748ed5dd33b59c5,452,31.52511597,43.44177246,2023-09-23T12:36:57.580Z,650dc7d640e0be7842fc4239,0
650f22758748ed5dd33b59c7,451,31.61323547,43.27392578,2023-09-23T12:37:57.666Z,650dc7d640e0be7842fc4239,0
650f22b18748ed5dd33b59c9,449,31.60255432,43.1427002,2023-09-23T12:38:57.583Z,650dc7d640e0be7842fc4239,0
650f22ed8748ed5dd33b59cb,452,31.5838623,43.03894043,2023-09-23T12:39:57.581Z,650dc7d640e0be7842fc4239,0
650f23298748ed5dd33b59cd,447,31.55982971,43.04199219,2023-09-23T12:40:57.579Z,650dc7d640e0be7842fc4239,0
650f23658748ed5dd33b59cf,448,31.54647827,43.09387207,2023-09-23T12:41:57.581Z,650dc7d640e0be7842fc4239,0
650f23a18748ed5dd33b59d1,450,31.59988403,43.11981201,2023-09-23T12:42:57.579Z,650dc7d640e0be7842fc4239,0
650f23dd8748ed5dd33b59d3,449,31.68266296,42.98400879,2023-09-23T12:43:57.581Z,650dc7d640e0be7842fc4239,0
650f24198748ed5dd33b59d5,447,31.6746521,42.8604126,2023-09-23T12:44:57.569Z,650dc7d640e0be7842fc4239,0
650f24558748ed5dd33b59d7,449,31.6960144,42.77801514,2023-09-23T12:45:57.598Z,650dc7d640e0be7842fc4239,0
650f24948748ed5dd33b59d9,451,31.78413391,42.81005859,2023-09-23T12:47:00.572Z,650dc7d640e0be7842fc4239,0
650f24cd8748ed5dd33b59db,451,31.82685852,42.68341064,2023-09-23T12:47:57.584Z,650dc7d640e0be7842fc4239,0
650f25098748ed5dd33b59dd,449,31.86157227,42.61169434,2023-09-23T12:48:57.581Z,650dc7d640e0be7842fc4239,0
650f25458748ed5dd33b59df,450,31.85623169,42.45300293,2023-09-23T12:49:57.580Z,650dc7d640e0be7842fc4239,0
650f25818748ed5dd33b59e1,449,31.83486938,42.38586426,2023-09-23T12:50:57.581Z,650dc7d640e0be7842fc4239,0
650f25bd8748ed5dd33b59e3,447,31.86958313,42.25463867,2023-09-23T12:51:57.578Z,650dc7d640e0be7842fc4239,0
650f25f98748ed5dd33b59e5,447,31.89361572,42.23937988,2023-09-23T12:52:57.581Z,650dc7d640e0be7842fc4239,0
650f26358748ed5dd33b59e7,446,31.91230774,42.30194092,2023-09-23T12:53:57.584Z,650dc7d640e0be7842fc4239,0
650f26718748ed5dd33b59e9,446,31.93099976,42.22717285,2023-09-23T12:54:57.579Z,650dc7d640e0be7842fc4239,0
650f26ad8748ed5dd33b59eb,446,31.94702148,42.15393066,2023-09-23T12:55:57.579Z,650dc7d640e0be7842fc4239,0
650f26e98748ed5dd33b59ed,443,31.98173523,42.13562012,2023-09-23T12:56:57.581Z,650dc7d640e0be7842fc4239,0
650f27258748ed5dd33b59ef,443,32.02445984,42.00592041,2023-09-23T12:57:57.582Z,650dc7d640e0be7842fc4239,0
650f27618748ed5dd33b59f1,444,32.05917358,41.99981689,2023-09-23T12:58:57.582Z,650dc7d640e0be7842fc4239,0
650f279d8748ed5dd33b59f3,444,32.09388733,41.9052124,2023-09-23T12:59:57.581Z,650dc7d640e0be7842fc4239,0
650f27d98748ed5dd33b59f5,445,32.12860107,41.78924561,2023-09-23T13:00:57.581Z,650dc7d640e0be7842fc4239,0
650f28158748ed5dd33b59f7,444,32.20870972,41.90826416,2023-09-23T13:01:57.583Z,650dc7d640e0be7842fc4239,0
650f28518748ed5dd33b59f9,449,32.24342346,41.67633057,2023-09-23T13:02:57.580Z,650dc7d640e0be7842fc4239,0
650f288d8748ed5dd33b59fb,446,32.21939087,41.72668457,2023-09-23T13:03:57.583Z,650dc7d640e0be7842fc4239,0
650f28c98748ed5dd33b59fd,448,32.22473145,41.86553955,2023-09-23T13:04:57.582Z,650dc7d640e0be7842fc4239,0
650f29058748ed5dd33b59ff,450,32.18467712,41.88995361,2023-09-23T13:05:57.586Z,650dc7d640e0be7842fc4239,0
650f29418748ed5dd33b5a01,448,32.20870972,41.91436768,2023-09-23T13:06:57.583Z,650dc7d640e0be7842fc4239,0
650f297d8748ed5dd33b5a03,447,32.33154297,41.78161621,2023-09-23T13:07:57.606Z,650dc7d640e0be7842fc4239,0
650f29b98748ed5dd33b5a05,448,32.41165161,41.77246094,2023-09-23T13:08:57.585Z,650dc7d640e0be7842fc4239,0
650f29f58748ed5dd33b5a07,448,32.43301392,41.7098999,2023-09-23T13:09:57.584Z,650dc7d640e0be7842fc4239,0
650f2a318748ed5dd33b5a09,447,32.51045227,41.63208008,2023-09-23T13:10:57.585Z,650dc7d640e0be7842fc4239,0
650f2a6d8748ed5dd33b5a0b,446,32.55584717,41.60003662,2023-09-23T13:11:57.601Z,650dc7d640e0be7842fc4239,0
650f2aa98748ed5dd33b5a0d,448,32.58522034,41.54815674,2023-09-23T13:12:57.619Z,650dc7d640e0be7842fc4239,0
650f2ae58748ed5dd33b5a0f,448,32.56652832,41.60308838,2023-09-23T13:13:57.582Z,650dc7d640e0be7842fc4239,0
650f2b218748ed5dd33b5a11,449,32.56385803,41.66717529,2023-09-23T13:14:57.585Z,650dc7d640e0be7842fc4239,0
650f2b5d8748ed5dd33b5a13,449,32.526474,41.66870117,2023-09-23T13:15:57.574Z,650dc7d640e0be7842fc4239,0
650f2b998748ed5dd33b5a15,450,32.48374939,41.75109863,2023-09-23T13:16:57.585Z,650dc7d640e0be7842fc4239,0
650f2bd58748ed5dd33b5a17,450,32.44369507,41.82891846,2023-09-23T13:17:57.585Z,650dc7d640e0be7842fc4239,0
650f2c118748ed5dd33b5a19,454,32.40898132,41.93267822,2023-09-23T13:18:57.586Z,650dc7d640e0be7842fc4239,0
650f2c4d8748ed5dd33b5a1b,452,32.3475647,41.85943604,2023-09-23T13:19:57.585Z,650dc7d640e0be7842fc4239,0
650f2c898748ed5dd33b5a1d,453,32.26745605,41.92047119,2023-09-23T13:20:57.588Z,650dc7d640e0be7842fc4239,0
650f2cc58748ed5dd33b5a1f,456,32.22206116,41.91741943,2023-09-23T13:21:57.586Z,650dc7d640e0be7842fc4239,0
650f2d018748ed5dd33b5a21,455,32.18200684,42.14630127,2023-09-23T13:22:57.638Z,650dc7d640e0be7842fc4239,0
650f2d3d8748ed5dd33b5a23,454,32.1232605,42.28057861,2023-09-23T13:23:57.584Z,650dc7d640e0be7842fc4239,0
650f2d798748ed5dd33b5a25,448,32.08854675,42.34008789,2023-09-23T13:24:57.587Z,650dc7d640e0be7842fc4239,0
650f2db58748ed5dd33b5a27,451,31.98440552,42.4118042,2023-09-23T13:25:57.588Z,650dc7d640e0be7842fc4239,0
650f2df18748ed5dd33b5a29,455,31.90963745,42.55523682,2023-09-23T13:26:57.587Z,650dc7d640e0be7842fc4239,0
650f2e2d8748ed5dd33b5a2b,456,31.84555054,42.63305664,2023-09-23T13:27:57.585Z,650dc7d640e0be7842fc4239,0
650f2e6a8748ed5dd33b5a2d,460,31.7868042,42.78106689,2023-09-23T13:28:58.205Z,650dc7d640e0be7842fc4239,0
650f2ea58748ed5dd33b5a2f,460,31.78947449,42.91687012,2023-09-23T13:29:57.616Z,650dc7d640e0be7842fc4239,0
650f2ee18748ed5dd33b5a31,459,31.83486938,42.8894043,2023-09-23T13:30:57.586Z,650dc7d640e0be7842fc4239,0
650f2f1d8748ed5dd33b5a33,454,31.84822083,42.81616211,2023-09-23T13:31:57.588Z,650dc7d640e0be7842fc4239,0
650f2f598748ed5dd33b5a35,456,31.85623169,42.75512695,2023-09-23T13:32:57.589Z,650dc7d640e0be7842fc4239,0
650f2f958748ed5dd33b5a37,456,31.89094543,42.71850586,2023-09-23T13:33:57.591Z,650dc7d640e0be7842fc4239,0
650f2fd18748ed5dd33b5a39,457,31.88026428,42.7444458,2023-09-23T13:34:57.588Z,650dc7d640e0be7842fc4239,0
650f300d8748ed5dd33b5a3b,460,31.9657135,42.72766113,2023-09-23T13:35:57.592Z,650dc7d640e0be7842fc4239,0
650f30498748ed5dd33b5a3d,464,32.02178955,42.628479,2023-09-23T13:36:57.580Z,650dc7d640e0be7842fc4239,0
650f30858748ed5dd33b5a3f,464,32.05116272,42.56896973,2023-09-23T13:37:57.594Z,650dc7d640e0be7842fc4239,0
650f30c18748ed5dd33b5a41,463,32.08587646,42.54455566,2023-09-23T13:38:57.589Z,650dc7d640e0be7842fc4239,0
650f30fd8748ed5dd33b5a43,459,32.12860107,42.48962402,2023-09-23T13:39:57.592Z,650dc7d640e0be7842fc4239,0
650f31398748ed5dd33b5a45,460,32.18467712,42.47741699,2023-09-23T13:40:57.592Z,650dc7d640e0be7842fc4239,0
650f31758748ed5dd33b5a47,461,32.20870972,42.16461182,2023-09-23T13:41:57.593Z,650dc7d640e0be7842fc4239,0
650f31b18748ed5dd33b5a49,461,32.22473145,41.76025391,2023-09-23T13:42:57.615Z,650dc7d640e0be7842fc4239,0
650f31ed8748ed5dd33b5a4b,460,32.18467712,41.51153564,2023-09-23T13:43:57.592Z,650dc7d640e0be7842fc4239,0
650f32298748ed5dd33b5a4d,461,32.22473145,41.26739502,2023-09-23T13:44:57.596Z,650dc7d640e0be7842fc4239,0
650f32658748ed5dd33b5a4f,456,32.23007202,41.10412598,2023-09-23T13:45:57.593Z,650dc7d640e0be7842fc4239,0
650f32a18748ed5dd33b5a51,454,32.22473145,40.94696045,2023-09-23T13:46:57.596Z,650dc7d640e0be7842fc4239,0
650f32dd8748ed5dd33b5a53,452,32.23007202,40.8996582,2023-09-23T13:47:57.596Z,650dc7d640e0be7842fc4239,0
650f33198748ed5dd33b5a55,451,32.31285095,41.14379883,2023-09-23T13:48:57.596Z,650dc7d640e0be7842fc4239,0
650f33558748ed5dd33b5a57,450,32.33154297,41.3482666,2023-09-23T13:49:57.596Z,650dc7d640e0be7842fc4239,0
650f33918748ed5dd33b5a59,450,32.36625671,41.41693115,2023-09-23T13:50:57.597Z,650dc7d640e0be7842fc4239,0
650f41da8748ed5dd33b5a5b,501,29.18060303,47.77679443,2023-09-23T14:51:54.075Z,650dc7d640e0be7842fc4239,0
650f42168748ed5dd33b5a5d,502,28.8067627,48.84185791,2023-09-23T14:52:54.074Z,650dc7d640e0be7842fc4239,0
650f42528748ed5dd33b5a5f,504,28.80943298,48.56719971,2023-09-23T14:53:54.073Z,650dc7d640e0be7842fc4239,0
650f428e8748ed5dd33b5a61,502,28.84414673,47.98736572,2023-09-23T14:54:54.074Z,650dc7d640e0be7842fc4239,0
650f42ca8748ed5dd33b5a63,499,28.88954163,47.33886719,2023-09-23T14:55:54.074Z,650dc7d640e0be7842fc4239,0
650f43068748ed5dd33b5a65,494,28.88687134,46.82006836,2023-09-23T14:56:54.073Z,650dc7d640e0be7842fc4239,0
650f43428748ed5dd33b5a67,492,28.89755249,46.21124268,2023-09-23T14:57:54.076Z,650dc7d640e0be7842fc4239,0
650f437e8748ed5dd33b5a69,486,28.83880615,45.61157227,2023-09-23T14:58:54.072Z,650dc7d640e0be7842fc4239,0
650f43ba8748ed5dd33b5a6b,554,28.81477356,45.51086426,2023-09-23T14:59:54.070Z,650dc7d640e0be7842fc4239,0
650f43f68748ed5dd33b5a6d,524,28.79608154,45.17211914,2023-09-23T15:00:54.072Z,650dc7d640e0be7842fc4239,0
650f44328748ed5dd33b5a6f,496,28.7613678,44.96307373,2023-09-23T15:01:54.074Z,650dc7d640e0be7842fc4239,0
650f446e8748ed5dd33b5a71,474,28.71063232,44.76623535,2023-09-23T15:02:54.073Z,650dc7d640e0be7842fc4239,0
650f44aa8748ed5dd33b5a73,470,28.63853455,44.8059082,2023-09-23T15:03:54.071Z,650dc7d640e0be7842fc4239,0
650f44e68748ed5dd33b5a75,468,28.56376648,44.81506348,2023-09-23T15:04:54.075Z,650dc7d640e0be7842fc4239,0
650f45228748ed5dd33b5a77,469,28.54240417,44.7265625,2023-09-23T15:05:54.072Z,650dc7d640e0be7842fc4239,0
650f455e8748ed5dd33b5a79,465,28.47564697,44.75097656,2023-09-23T15:06:54.072Z,650dc7d640e0be7842fc4239,0
650f459a8748ed5dd33b5a7b,466,28.46229553,44.84100342,2023-09-23T15:07:54.074Z,650dc7d640e0be7842fc4239,0
650f45d68748ed5dd33b5a7d,466,28.34747314,44.82116699,2023-09-23T15:08:54.071Z,650dc7d640e0be7842fc4239,0
650f46138748ed5dd33b5a7f,468,28.29940796,44.83337402,2023-09-23T15:09:55.253Z,650dc7d640e0be7842fc4239,0
650f464f8748ed5dd33b5a81,476,28.14186096,45.39794922,2023-09-23T15:10:55.301Z,650dc7d640e0be7842fc4239,0
650f468a8748ed5dd33b5a83,496,28.16055298,45.50476074,2023-09-23T15:11:54.079Z,650dc7d640e0be7842fc4239,0
650f46c68748ed5dd33b5a85,498,28.09112549,45.51239014,2023-09-23T15:12:54.073Z,650dc7d640e0be7842fc4239,0
