_id,co2,temperatura,humedad,VPD,fecha,sensor,__v
652b07b996cc8d75252fb45e,449,19.14031982,71.98028564,0.621317327,2023-10-14T16:27:21.044Z,650dc7d640e0be7842fc4239,0
652b08e596cc8d75252fb460,452,19.34593201,71.5637207,0.638679385,2023-10-14T16:32:21.047Z,650dc7d640e0be7842fc4239,0
652b0a1196cc8d75252fb462,449,19.18571472,71.69036865,0.629524112,2023-10-14T16:37:21.045Z,650dc7d640e0be7842fc4239,0
652b0b3d96cc8d75252fb464,453,19.32723999,71.54846191,0.638279259,2023-10-14T16:42:21.044Z,650dc7d640e0be7842fc4239,0
652b0c6996cc8d75252fb466,452,19.31922913,71.81854248,0.631905198,2023-10-14T16:47:21.047Z,650dc7d640e0be7842fc4239,0
652b0d9596cc8d75252fb468,450,19.1456604,71.5637207,0.630764246,2023-10-14T16:52:21.051Z,650dc7d640e0be7842fc4239,0
652b0ec196cc8d75252fb46a,455,19.25247192,70.9777832,0.648058712,2023-10-14T16:57:21.045Z,650dc7d640e0be7842fc4239,0
652b0fed96cc8d75252fb46c,454,19.25247192,71.19140625,0.643288612,2023-10-14T17:02:21.048Z,650dc7d640e0be7842fc4239,0
652b111996cc8d75252fb46e,456,19.36462402,71.0723877,0.650470734,2023-10-14T17:07:21.044Z,650dc7d640e0be7842fc4239,0
652eb4bd96cc8d75252fb470,449,17.4420166,78.77349854,0.423114419,2023-10-17T11:22:21.182Z,650dc7d640e0be7842fc4239,0
652eb5e996cc8d75252fb472,445,17.40196228,79.11834717,0.41518873,2023-10-17T11:27:21.211Z,650dc7d640e0be7842fc4239,0
652eb71596cc8d75252fb474,447,17.40997314,79.41131592,0.409570873,2023-10-17T11:32:21.185Z,650dc7d640e0be7842fc4239,0
652eb84196cc8d75252fb476,442,17.34054565,79.31671143,0.409651816,2023-10-17T11:37:21.186Z,650dc7d640e0be7842fc4239,0
652eb96d96cc8d75252fb478,449,17.47406006,79.02679443,0.418912172,2023-10-17T11:42:21.186Z,650dc7d640e0be7842fc4239,0
652eba9996cc8d75252fb47a,448,17.44735718,78.86657715,0.421401173,2023-10-17T11:47:21.196Z,650dc7d640e0be7842fc4239,0
652ebbc596cc8d75252fb47c,447,17.43934631,79.25109863,0.413524538,2023-10-17T11:52:21.194Z,650dc7d640e0be7842fc4239,0
652ebcf196cc8d75252fb47e,444,17.5328064,79.03900146,0.420223713,2023-10-17T11:57:21.188Z,650dc7d640e0be7842fc4239,0
652ebe1d96cc8d75252fb480,445,17.51144409,79.14428711,0.41754964,2023-10-17T12:02:21.183Z,650dc7d640e0be7842fc4239,0
652ebf4996cc8d75252fb482,447,17.72773743,78.51257324,0.436105371,2023-10-17T12:07:21.189Z,650dc7d640e0be7842fc4239,0
652ec07596cc8d75252fb484,450,17.77313232,78.0960083,0.445833087,2023-10-17T12:12:21.192Z,650dc7d640e0be7842fc4239,0
652ec1a196cc8d75252fb486,446,17.8238678,77.63061523,0.456762761,2023-10-17T12:17:21.195Z,650dc7d640e0be7842fc4239,0
652ec2cd96cc8d75252fb488,448,17.90397644,77.19421387,0.468027711,2023-10-17T12:22:21.191Z,650dc7d640e0be7842fc4239,0
652ec3f996cc8d75252fb48a,445,17.97340393,76.52893066,0.483789176,2023-10-17T12:27:21.189Z,650dc7d640e0be7842fc4239,0
652ec52596cc8d75252fb48c,443,18.04550171,76.0345459,0.496223748,2023-10-17T12:32:21.193Z,650dc7d640e0be7842fc4239,0
652ec65196cc8d75252fb48e,446,17.94937134,76.20544434,0.489716142,2023-10-17T12:37:21.192Z,650dc7d640e0be7842fc4239,0
652ec77d96cc8d75252fb490,446,17.92266846,75.43182373,0.504789352,2023-10-17T12:42:21.191Z,650dc7d640e0be7842fc4239,0
652ec8a996cc8d75252fb492,448,18.01078796,74.4720459,0.527424335,2023-10-17T12:47:21.186Z,650dc7d640e0be7842fc4239,0
652ec9d596cc8d75252fb494,443,18.1816864,73.93035889,0.544430494,2023-10-17T12:52:21.188Z,650dc7d640e0be7842fc4239,0
652ecb0196cc8d75252fb496,444,18.3392334,73.01635742,0.569116652,2023-10-17T12:57:21.188Z,650dc7d640e0be7842fc4239,0
652ecc2d96cc8d75252fb498,442,18.41667175,72.88360596,0.574699759,2023-10-17T13:02:21.189Z,650dc7d640e0be7842fc4239,0
652ecd5996cc8d75252fb49a,442,18.34991455,72.706604,0.57603544,2023-10-17T13:07:21.190Z,650dc7d640e0be7842fc4239,0
652ece8596cc8d75252fb49c,443,18.34457397,72.94311523,0.570852578,2023-10-17T13:12:21.192Z,650dc7d640e0be7842fc4239,0
652ecfb196cc8d75252fb49e,442,18.4513855,73.12774658,0.570765734,2023-10-17T13:17:21.192Z,650dc7d640e0be7842fc4239,0
652ed0dd96cc8d75252fb4a0,445,18.41400146,73.23150635,0.567231476,2023-10-17T13:22:21.188Z,650dc7d640e0be7842fc4239,0
652ed20996cc8d75252fb4a2,446,18.40065002,73.09265137,0.569696963,2023-10-17T13:27:21.192Z,650dc7d640e0be7842fc4239,0
652ed33596cc8d75252fb4a4,443,18.60092163,72.77069092,0.583790481,2023-10-17T13:32:21.191Z,650dc7d640e0be7842fc4239,0
652ed46196cc8d75252fb4a6,441,18.44070435,72.97515869,0.573622644,2023-10-17T13:37:21.191Z,650dc7d640e0be7842fc4239,0
652ed58d96cc8d75252fb4a8,443,18.64364624,72.84088135,0.583844364,2023-10-17T13:42:21.191Z,650dc7d640e0be7842fc4239,0
652ed6b996cc8d75252fb4aa,446,18.39797974,72.70507813,0.577806115,2023-10-17T13:47:21.192Z,650dc7d640e0be7842fc4239,0
652ed7e596cc8d75252fb4ac,443,18.59291077,72.67150879,0.585623264,2023-10-17T13:52:21.192Z,650dc7d640e0be7842fc4239,0
652ed91196cc8d75252fb4ae,447,18.56086731,72.83782959,0.580892861,2023-10-17T13:57:21.184Z,650dc7d640e0be7842fc4239,0
652eda3d96cc8d75252fb4b0,445,18.54484558,72.71118164,0.583016336,2023-10-17T14:02:21.190Z,650dc7d640e0be7842fc4239,0
652edb6996cc8d75252fb4b2,444,18.4513855,72.81646729,0.57737726,2023-10-17T14:07:21.192Z,650dc7d640e0be7842fc4239,0
652edc9596cc8d75252fb4b4,444,18.61961365,72.70050049,0.585980356,2023-10-17T14:12:21.198Z,650dc7d640e0be7842fc4239,0
652eddc196cc8d75252fb4b6,444,18.70239258,73.02246094,0.582075715,2023-10-17T14:17:21.201Z,650dc7d640e0be7842fc4239,0
652edeed96cc8d75252fb4b8,444,18.79051208,73.49853516,0.574962199,2023-10-17T14:22:21.193Z,650dc7d640e0be7842fc4239,0
652ee01996cc8d75252fb4ba,443,18.66767883,73.93798828,0.561102569,2023-10-17T14:27:21.194Z,650dc7d640e0be7842fc4239,0
652ee14596cc8d75252fb4bc,448,18.5848999,74.37286377,0.548889577,2023-10-17T14:32:21.199Z,650dc7d640e0be7842fc4239,0
652ee27196cc8d75252fb4be,445,18.63830566,74.48883057,0.54823488,2023-10-17T14:37:21.204Z,650dc7d640e0be7842fc4239,0
652ee39d96cc8d75252fb4c0,448,18.59558105,74.73297119,0.541538596,2023-10-17T14:42:21.201Z,650dc7d640e0be7842fc4239,0
652ee4c996cc8d75252fb4c2,447,18.66500854,74.84741211,0.541432619,2023-10-17T14:47:21.204Z,650dc7d640e0be7842fc4239,0
652ee5f596cc8d75252fb4c4,446,18.65432739,74.95727539,0.538707674,2023-10-17T14:52:21.204Z,650dc7d640e0be7842fc4239,0
652ee72196cc8d75252fb4c6,447,18.72375488,74.87487793,0.542832017,2023-10-17T14:57:21.198Z,650dc7d640e0be7842fc4239,0
652ee85096cc8d75252fb4c8,448,18.69438171,74.81231689,0.543185055,2023-10-17T15:02:24.191Z,650dc7d640e0be7842fc4239,0
652ee97996cc8d75252fb4ca,447,18.78517151,74.69482422,0.548824966,2023-10-17T15:07:21.223Z,650dc7d640e0be7842fc4239,0
652eeaa596cc8d75252fb4cc,448,18.73443604,74.71618652,0.546625435,2023-10-17T15:12:21.206Z,650dc7d640e0be7842fc4239,0
652eebd196cc8d75252fb4ce,449,18.7878418,74.65820313,0.549710929,2023-10-17T15:17:21.259Z,650dc7d640e0be7842fc4239,0
652eecfd96cc8d75252fb4d0,445,18.85192871,74.78179932,0.549224496,2023-10-17T15:22:21.196Z,650dc7d640e0be7842fc4239,0
652eee2a96cc8d75252fb4d2,448,18.82789612,74.86572266,0.546575606,2023-10-17T15:27:22.204Z,650dc7d640e0be7842fc4239,0
652eef5596cc8d75252fb4d4,447,18.8759613,74.79553223,0.549749911,2023-10-17T15:32:21.245Z,650dc7d640e0be7842fc4239,0
652ef08196cc8d75252fb4d6,449,18.99078369,74.89318848,0.551558793,2023-10-17T15:37:21.196Z,650dc7d640e0be7842fc4239,0
652ef1ae96cc8d75252fb4d8,445,18.91601563,75.09765625,0.54452014,2023-10-17T15:42:22.205Z,650dc7d640e0be7842fc4239,0
652ef2da96cc8d75252fb4da,446,19.03617859,74.95422363,0.551778257,2023-10-17T15:47:22.206Z,650dc7d640e0be7842fc4239,0
652ef40596cc8d75252fb4dc,442,19.14031982,74.6307373,0.562545419,2023-10-17T15:52:21.212Z,650dc7d640e0be7842fc4239,0
652ef53196cc8d75252fb4de,446,19.08958435,74.71466064,0.558914185,2023-10-17T15:57:21.204Z,650dc7d640e0be7842fc4239,0
652ef65d96cc8d75252fb4e0,446,18.83857727,75.04882813,0.542955875,2023-10-17T16:02:21.203Z,650dc7d640e0be7842fc4239,0
652ef78996cc8d75252fb4e2,447,18.96141052,74.70092773,0.554764748,2023-10-17T16:07:21.283Z,650dc7d640e0be7842fc4239,0
652ef8b596cc8d75252fb4e4,443,19.04418945,74.5223999,0.561572194,2023-10-17T16:12:21.377Z,650dc7d640e0be7842fc4239,0
652ef9e196cc8d75252fb4e6,443,18.98010254,74.18212891,0.566801846,2023-10-17T16:17:21.219Z,650dc7d640e0be7842fc4239,0
652efb0d96cc8d75252fb4e8,445,19.06555176,73.86322021,0.576869667,2023-10-17T16:22:21.206Z,650dc7d640e0be7842fc4239,0
652efc3996cc8d75252fb4ea,446,19.19372559,73.10791016,0.598300576,2023-10-17T16:27:21.211Z,650dc7d640e0be7842fc4239,0
652efd6596cc8d75252fb4ec,444,19.02549744,72.71728516,0.60065949,2023-10-17T16:32:21.215Z,650dc7d640e0be7842fc4239,0
652efe9196cc8d75252fb4ee,443,19.0335083,72.35870361,0.608858168,2023-10-17T16:37:21.205Z,650dc7d640e0be7842fc4239,0
652effc096cc8d75252fb4f0,442,19.00947571,72.1862793,0.611738503,2023-10-17T16:42:24.373Z,650dc7d640e0be7842fc4239,0
652f00eb96cc8d75252fb4f2,443,18.96942139,72.26409912,0.608504295,2023-10-17T16:47:23.690Z,650dc7d640e0be7842fc4239,0
652f021596cc8d75252fb4f4,445,18.96942139,72.36022949,0.606395304,2023-10-17T16:52:21.210Z,650dc7d640e0be7842fc4239,0
652f034196cc8d75252fb4f6,446,18.96408081,72.8302002,0.595885873,2023-10-17T16:57:21.209Z,650dc7d640e0be7842fc4239,0
652f046d96cc8d75252fb4f8,446,19.06555176,72.7355957,0.601757646,2023-10-17T17:02:21.204Z,650dc7d640e0be7842fc4239,0
652f059996cc8d75252fb4fa,450,19.11094666,72.78900146,0.602281034,2023-10-17T17:07:21.206Z,650dc7d640e0be7842fc4239,0
652f06c596cc8d75252fb4fc,449,19.16168213,72.8302002,0.603273571,2023-10-17T17:12:21.200Z,650dc7d640e0be7842fc4239,0
652f07f196cc8d75252fb4fe,452,19.18838501,73.05908203,0.599187553,2023-10-17T17:17:21.198Z,650dc7d640e0be7842fc4239,0
652f091d96cc8d75252fb500,450,19.16969299,73.17657471,0.595880091,2023-10-17T17:22:21.562Z,650dc7d640e0be7842fc4239,0
652f0a4996cc8d75252fb502,451,19.16168213,73.21166992,0.594803512,2023-10-17T17:27:21.450Z,650dc7d640e0be7842fc4239,0
652f0b7596cc8d75252fb504,457,19.12696838,73.32763672,0.59094882,2023-10-17T17:32:21.199Z,650dc7d640e0be7842fc4239,0
652f0ca196cc8d75252fb506,458,19.05754089,73.27423096,0.589574754,2023-10-17T17:37:21.281Z,650dc7d640e0be7842fc4239,0
652f0dcd96cc8d75252fb508,460,19.06288147,73.10638428,0.593475103,2023-10-17T17:42:21.209Z,650dc7d640e0be7842fc4239,0
652f0ef996cc8d75252fb50a,458,19.07623291,72.94006348,0.59764272,2023-10-17T17:47:21.203Z,650dc7d640e0be7842fc4239,0
652f102596cc8d75252fb50c,461,19.06021118,73.21472168,0.590985954,2023-10-17T17:52:21.205Z,650dc7d640e0be7842fc4239,0
652f115196cc8d75252fb50e,465,19.00680542,73.35357666,0.585967183,2023-10-17T17:57:21.234Z,650dc7d640e0be7842fc4239,0
652f127d96cc8d75252fb510,465,18.94004822,73.43139648,0.581827164,2023-10-17T18:02:21.260Z,650dc7d640e0be7842fc4239,0
652f13a996cc8d75252fb512,465,18.9667511,73.63891602,0.578245521,2023-10-17T18:07:21.280Z,650dc7d640e0be7842fc4239,0
652f14d696cc8d75252fb514,470,18.94805908,73.93951416,0.570985258,2023-10-17T18:12:22.105Z,650dc7d640e0be7842fc4239,0
652f160196cc8d75252fb516,473,18.94004822,74.10736084,0.567024171,2023-10-17T18:17:21.791Z,650dc7d640e0be7842fc4239,0
652f172e96cc8d75252fb518,474,18.83056641,74.30725098,0.558813453,2023-10-17T18:22:22.342Z,650dc7d640e0be7842fc4239,0
652f185996cc8d75252fb51a,472,18.85192871,74.42932129,0.556901038,2023-10-17T18:27:21.653Z,650dc7d640e0be7842fc4239,0
652f198696cc8d75252fb51c,470,18.91067505,74.7467041,0.552010059,2023-10-17T18:32:22.161Z,650dc7d640e0be7842fc4239,0
652f1ab196cc8d75252fb51e,469,18.91067505,74.89318848,0.548808098,2023-10-17T18:37:21.672Z,650dc7d640e0be7842fc4239,0
652f1bdd96cc8d75252fb520,471,18.87062073,75.26855469,0.539252639,2023-10-17T18:42:21.614Z,650dc7d640e0be7842fc4239,0
652f1d0996cc8d75252fb522,474,18.85192871,75.4989624,0.533605456,2023-10-17T18:47:21.272Z,650dc7d640e0be7842fc4239,0
652f1e3596cc8d75252fb524,472,18.85192871,75.4989624,0.533605456,2023-10-17T18:52:21.303Z,650dc7d640e0be7842fc4239,0
652f1f6196cc8d75252fb526,473,18.8092041,75.64544678,0.529001415,2023-10-17T18:57:21.362Z,650dc7d640e0be7842fc4239,0
652f208d96cc8d75252fb528,470,18.75045776,75.68206787,0.52627033,2023-10-17T19:02:21.261Z,650dc7d640e0be7842fc4239,0
652f21b996cc8d75252fb52a,473,18.77449036,75.84075928,0.523621976,2023-10-17T19:07:21.596Z,650dc7d640e0be7842fc4239,0
652f22e596cc8d75252fb52c,473,18.75312805,75.730896,0.525301278,2023-10-17T19:12:21.245Z,650dc7d640e0be7842fc4239,0
652f241196cc8d75252fb52e,475,18.75312805,75.96435547,0.520248115,2023-10-17T19:17:21.431Z,650dc7d640e0be7842fc4239,0
652f253d96cc8d75252fb530,476,18.73443604,76.28173828,0.512778878,2023-10-17T19:22:21.235Z,650dc7d640e0be7842fc4239,0
652f266996cc8d75252fb532,476,18.68904114,76.48010254,0.507049024,2023-10-17T19:27:21.234Z,650dc7d640e0be7842fc4239,0
652f279596cc8d75252fb534,474,18.6756897,76.44348145,0.507414639,2023-10-17T19:32:21.223Z,650dc7d640e0be7842fc4239,0
652f28c196cc8d75252fb536,472,18.64631653,76.58081055,0.503530562,2023-10-17T19:37:21.221Z,650dc7d640e0be7842fc4239,0
652f29ed96cc8d75252fb538,474,18.6516571,76.77764893,0.499465197,2023-10-17T19:42:21.221Z,650dc7d640e0be7842fc4239,0
652f2b1996cc8d75252fb53a,476,18.63830566,76.95007324,0.495342791,2023-10-17T19:47:21.219Z,650dc7d640e0be7842fc4239,0
652f2c4596cc8d75252fb53c,475,18.61961365,76.96380615,0.494469047,2023-10-17T19:52:21.249Z,650dc7d640e0be7842fc4239,0
652f2d7196cc8d75252fb53e,479,18.5635376,77.01721191,0.491594374,2023-10-17T19:57:21.215Z,650dc7d640e0be7842fc4239,0
652f2e9d96cc8d75252fb540,475,18.56887817,77.25219727,0.486730814,2023-10-17T20:02:21.214Z,650dc7d640e0be7842fc4239,0
652f2fc996cc8d75252fb542,478,18.54751587,77.32696533,0.484482646,2023-10-17T20:07:21.212Z,650dc7d640e0be7842fc4239,0
652f30f596cc8d75252fb544,482,18.51547241,77.35443115,0.482925832,2023-10-17T20:12:21.214Z,650dc7d640e0be7842fc4239,0
652f322196cc8d75252fb546,480,18.4967804,77.36816406,0.4820683,2023-10-17T20:17:21.221Z,650dc7d640e0be7842fc4239,0
652f334d96cc8d75252fb548,479,18.4513855,77.2857666,0.482449532,2023-10-17T20:22:21.218Z,650dc7d640e0be7842fc4239,0
652f347996cc8d75252fb54a,478,18.46206665,77.27203369,0.483064353,2023-10-17T20:27:21.223Z,650dc7d640e0be7842fc4239,0
652f35a596cc8d75252fb54c,476,18.42468262,77.32391357,0.480834067,2023-10-17T20:32:21.215Z,650dc7d640e0be7842fc4239,0
652f36d196cc8d75252fb54e,475,18.37661743,77.4017334,0.477742463,2023-10-17T20:37:21.854Z,650dc7d640e0be7842fc4239,0
652f37fd96cc8d75252fb550,482,18.37928772,77.3147583,0.479661465,2023-10-17T20:42:21.222Z,650dc7d640e0be7842fc4239,0
652f392996cc8d75252fb552,484,18.35792542,77.30255127,0.479277253,2023-10-17T20:47:21.223Z,650dc7d640e0be7842fc4239,0
652f3a5596cc8d75252fb554,483,18.32588196,77.29187012,0.478540242,2023-10-17T20:52:21.227Z,650dc7d640e0be7842fc4239,0
652f3b8196cc8d75252fb556,480,18.31787109,77.25524902,0.4790712,2023-10-17T20:57:21.249Z,650dc7d640e0be7842fc4239,0
652f3cb096cc8d75252fb558,474,18.30986023,77.36816406,0.476453424,2023-10-17T21:02:24.214Z,650dc7d640e0be7842fc4239,0
652f3dd996cc8d75252fb55a,474,18.23242188,77.44750977,0.472481787,2023-10-17T21:07:21.222Z,650dc7d640e0be7842fc4239,0
652f3f0596cc8d75252fb55c,471,18.22975159,77.37121582,0.474000722,2023-10-17T21:12:21.224Z,650dc7d640e0be7842fc4239,0
652f403496cc8d75252fb55e,470,18.20838928,77.43530273,0.472024947,2023-10-17T21:17:24.225Z,650dc7d640e0be7842fc4239,0
652f415d96cc8d75252fb560,471,18.21907043,77.34680176,0.47419408,2023-10-17T21:22:21.224Z,650dc7d640e0be7842fc4239,0
652f428996cc8d75252fb562,476,18.20037842,77.33459473,0.473893255,2023-10-17T21:27:21.221Z,650dc7d640e0be7842fc4239,0
652f43b596cc8d75252fb564,480,18.19503784,77.30865479,0.474276572,2023-10-17T21:32:21.215Z,650dc7d640e0be7842fc4239,0
652f44e296cc8d75252fb566,483,18.16299438,77.39868164,0.471445411,2023-10-17T21:37:22.235Z,650dc7d640e0be7842fc4239,0
652f460d96cc8d75252fb568,486,18.1149292,77.50091553,0.46789822,2023-10-17T21:42:21.217Z,650dc7d640e0be7842fc4239,0
652f473996cc8d75252fb56a,483,18.09356689,77.46429443,0.468031257,2023-10-17T21:47:21.228Z,650dc7d640e0be7842fc4239,0
652f486596cc8d75252fb56c,486,18.1149292,77.32391357,0.471579224,2023-10-17T21:52:21.240Z,650dc7d640e0be7842fc4239,0
652f499196cc8d75252fb56e,488,18.07487488,77.31170654,0.470647156,2023-10-17T21:57:21.234Z,650dc7d640e0be7842fc4239,0
652f4abd96cc8d75252fb570,487,18.05618286,77.31170654,0.470094621,2023-10-17T22:02:21.239Z,650dc7d640e0be7842fc4239,0
652f4be996cc8d75252fb572,487,18.05618286,77.42614746,0.467723429,2023-10-17T22:07:21.240Z,650dc7d640e0be7842fc4239,0
652f4d1596cc8d75252fb574,487,18.00811768,77.4520874,0.465776533,2023-10-17T22:12:21.326Z,650dc7d640e0be7842fc4239,0
652f4e4196cc8d75252fb576,485,17.98408508,77.37579346,0.46664685,2023-10-17T22:17:21.248Z,650dc7d640e0be7842fc4239,0
652f4f6d96cc8d75252fb578,483,17.96272278,77.25982666,0.468409061,2023-10-17T22:22:21.236Z,650dc7d640e0be7842fc4239,0
652f509996cc8d75252fb57a,486,17.95471191,77.15606689,0.470309317,2023-10-17T22:27:21.224Z,650dc7d640e0be7842fc4239,0
652f51c596cc8d75252fb57c,483,17.9119873,77.11639404,0.469861507,2023-10-17T22:32:21.223Z,650dc7d640e0be7842fc4239,0
652f52f196cc8d75252fb57e,484,17.90931702,77.34832764,0.465021163,2023-10-17T22:37:21.226Z,650dc7d640e0be7842fc4239,0
652f541d96cc8d75252fb580,486,17.88528442,77.16674805,0.468040496,2023-10-17T22:42:21.215Z,650dc7d640e0be7842fc4239,0
652f554996cc8d75252fb582,486,17.89863586,77.28424072,0.466023505,2023-10-17T22:47:21.209Z,650dc7d640e0be7842fc4239,0
652f567596cc8d75252fb584,486,17.87193298,77.42462158,0.462365866,2023-10-17T22:52:21.210Z,650dc7d640e0be7842fc4239,0
652f57a196cc8d75252fb586,488,17.83454895,77.59246826,0.457849503,2023-10-17T22:57:21.217Z,650dc7d640e0be7842fc4239,0
652f58cd96cc8d75252fb588,491,17.81051636,77.81066895,0.452705473,2023-10-17T23:02:21.224Z,650dc7d640e0be7842fc4239,0
652f59f996cc8d75252fb58a,488,17.81585693,77.78625488,0.453355998,2023-10-17T23:07:21.232Z,650dc7d640e0be7842fc4239,0
652f5b2596cc8d75252fb58c,493,17.78381348,77.90222168,0.450080127,2023-10-17T23:12:21.217Z,650dc7d640e0be7842fc4239,0
652f5c5196cc8d75252fb58e,492,17.77046204,78.01818848,0.4473418,2023-10-17T23:17:21.220Z,650dc7d640e0be7842fc4239,0
652f5d7d96cc8d75252fb590,496,17.71705627,77.67944336,0.452709615,2023-10-17T23:22:21.233Z,650dc7d640e0be7842fc4239,0
652f5ea996cc8d75252fb592,490,17.71438599,77.80914307,0.450003296,2023-10-17T23:27:21.219Z,650dc7d640e0be7842fc4239,0
652f5fd596cc8d75252fb594,489,17.69035339,77.83508301,0.448797017,2023-10-17T23:32:21.219Z,650dc7d640e0be7842fc4239,0
652f610196cc8d75252fb596,490,17.63427734,77.74047852,0.449122012,2023-10-17T23:37:21.219Z,650dc7d640e0be7842fc4239,0
652f622d96cc8d75252fb598,487,17.59155273,77.84423828,0.445825577,2023-10-17T23:42:21.219Z,650dc7d640e0be7842fc4239,0
652f635996cc8d75252fb59a,482,17.61825562,77.85797119,0.446300268,2023-10-17T23:47:21.218Z,650dc7d640e0be7842fc4239,0
652f648596cc8d75252fb59c,479,17.55950928,77.82897949,0.445231676,2023-10-17T23:52:21.220Z,650dc7d640e0be7842fc4239,0
652f65b196cc8d75252fb59e,480,17.51945496,77.82592773,0.444168866,2023-10-17T23:57:21.212Z,650dc7d640e0be7842fc4239,0
652f66dd96cc8d75252fb5a0,481,17.52746582,77.79998779,0.444913357,2023-10-18T00:02:21.214Z,650dc7d640e0be7842fc4239,0
652f680996cc8d75252fb5a2,479,17.49008179,77.86407471,0.442583412,2023-10-18T00:07:21.221Z,650dc7d640e0be7842fc4239,0
652f693596cc8d75252fb5a4,476,17.50343323,77.79846191,0.444269538,2023-10-18T00:12:21.227Z,650dc7d640e0be7842fc4239,0
652f6a6196cc8d75252fb5a6,480,17.50610352,77.62756348,0.447764814,2023-10-18T00:17:21.231Z,650dc7d640e0be7842fc4239,0
652f6b8d96cc8d75252fb5a8,479,17.42866516,77.91137695,0.439928263,2023-10-18T00:22:21.226Z,650dc7d640e0be7842fc4239,0
